GO	GO_name	namespace	Gene_ID	Gene_Name	log2FC	p_fdr	pvalue	ratio_in_study	ratio_in_pop
GO:0018193	peptidyl-amino acid modification	BP	TRINITY_DN14592_c0_g1_i5	TRINITY_DN14592_c0_g1_i5	8.11012218661622	0.012419571052211581	0.0038549022844446	0.020537124802527645	0.012433392539964476
GO:0018193	peptidyl-amino acid modification	BP	TRINITY_DN4885_c0_g1_i6	TRINITY_DN4885_c0_g1_i6	9.636325021123104	0.012419571052211581	0.001023034684319	0.020537124802527645	0.012433392539964476
GO:0018193	peptidyl-amino acid modification	BP	TRINITY_DN7439_c0_g1_i2	TRINITY_DN7439_c0_g1_i2	8.981666833118464	0.012419571052211581	0.0005086823574921	0.020537124802527645	0.012433392539964476
GO:0018193	peptidyl-amino acid modification	BP	TRINITY_DN3652_c0_g1_i6	TRINITY_DN3652_c0_g1_i6	8.433496605966264	0.012419571052211581	0.0023873543312237	0.020537124802527645	0.012433392539964476
GO:0018193	peptidyl-amino acid modification	BP	TRINITY_DN11377_c0_g1_i8	TRINITY_DN11377_c0_g1_i8	7.877296652044368	0.012419571052211581	0.0087947379843557	0.020537124802527645	0.012433392539964476
GO:0018193	peptidyl-amino acid modification	BP	TRINITY_DN15767_c0_g1_i7	TRINITY_DN15767_c0_g1_i7	9.5236723539555	0.012419571052211581	0.000251992857151	0.020537124802527645	0.012433392539964476
GO:0018193	peptidyl-amino acid modification	BP	TRINITY_DN14017_c0_g1_i4	TRINITY_DN14017_c0_g1_i4	7.726735136093451	0.012419571052211581	0.0097308842601449	0.020537124802527645	0.012433392539964476
GO:0018193	peptidyl-amino acid modification	BP	TRINITY_DN5552_c0_g1_i4	TRINITY_DN5552_c0_g1_i4	9.304072724229258	0.012419571052211581	0.000238339093275	0.020537124802527645	0.012433392539964476
GO:0018193	peptidyl-amino acid modification	BP	TRINITY_DN4_c0_g1_i3	TRINITY_DN4_c0_g1_i3	10.78043120650487	0.012419571052211581	9.947370076537296e-06	0.020537124802527645	0.012433392539964476
GO:0098542	defense response to other organism	BP	TRINITY_DN17047_c0_g2_i1	TRINITY_DN17047_c0_g2_i1	8.778015314073466	0.01955064613534842	0.0008230757395097	0.022116903633491312	0.013765541740674956
GO:0098542	defense response to other organism	BP	TRINITY_DN2233_c0_g1_i9	TRINITY_DN2233_c0_g1_i9	8.100527683544092	0.01955064613534842	0.0047194564413295	0.022116903633491312	0.013765541740674956
GO:0098542	defense response to other organism	BP	TRINITY_DN7240_c0_g1_i18	TRINITY_DN7240_c0_g1_i18	10.34414901675168	0.01955064613534842	9.447350714297158e-05	0.022116903633491312	0.013765541740674956
GO:0098542	defense response to other organism	BP	TRINITY_DN11012_c0_g1_i4	TRINITY_DN11012_c0_g1_i4	13.93685025512012	0.01955064613534842	4.3481727250613085e-09	0.022116903633491312	0.013765541740674956
GO:0098542	defense response to other organism	BP	TRINITY_DN2366_c1_g1_i1	TRINITY_DN2366_c1_g1_i1	13.403358592388532	0.01955064613534842	6.816457788928516e-08	0.022116903633491312	0.013765541740674956
GO:0098542	defense response to other organism	BP	TRINITY_DN28338_c0_g1_i1	TRINITY_DN28338_c0_g1_i1	11.298728774858596	0.01955064613534842	5.036540773642645e-06	0.022116903633491312	0.013765541740674956
GO:0098542	defense response to other organism	BP	TRINITY_DN21812_c0_g1_i3	TRINITY_DN21812_c0_g1_i3	8.629829005154763	0.01955064613534842	0.0024572454199908	0.022116903633491312	0.013765541740674956
GO:0098542	defense response to other organism	BP	TRINITY_DN4097_c0_g1_i3	TRINITY_DN4097_c0_g1_i3	9.615533407038564	0.01955064613534842	0.0002220638133635	0.022116903633491312	0.013765541740674956
GO:0098542	defense response to other organism	BP	TRINITY_DN49907_c0_g1_i2	TRINITY_DN49907_c0_g1_i2	9.012959353586751	0.01955064613534842	0.0010583800625984	0.022116903633491312	0.013765541740674956
GO:0098542	defense response to other organism	BP	TRINITY_DN10250_c0_g1_i3	TRINITY_DN10250_c0_g1_i3	8.63319513099327	0.01955064613534842	0.0011893743896976	0.022116903633491312	0.013765541740674956
GO:0098542	defense response to other organism	BP	TRINITY_DN1283_c0_g1_i4	TRINITY_DN1283_c0_g1_i4	9.026238858047977	0.01955064613534842	0.0004882855058888	0.022116903633491312	0.013765541740674956
GO:0098542	defense response to other organism	BP	TRINITY_DN14047_c0_g1_i2	TRINITY_DN14047_c0_g1_i2	8.124661070260357	0.01955064613534842	0.0079057522961011	0.022116903633491312	0.013765541740674956
GO:0098542	defense response to other organism	BP	TRINITY_DN10250_c0_g1_i2	TRINITY_DN10250_c0_g1_i2	8.80374322103481	0.01955064613534842	0.002505057671386	0.022116903633491312	0.013765541740674956
GO:0098542	defense response to other organism	BP	TRINITY_DN56811_c0_g1_i1	TRINITY_DN56811_c0_g1_i1	8.16354003580196	0.01955064613534842	0.0036283719003719	0.022116903633491312	0.013765541740674956
GO:0098542	defense response to other organism	BP	TRINITY_DN11012_c0_g1_i9	TRINITY_DN11012_c0_g1_i9	9.819122018054886	0.01955064613534842	0.0010639014861073	0.022116903633491312	0.013765541740674956
GO:0098542	defense response to other organism	BP	TRINITY_DN50442_c0_g1_i1	TRINITY_DN50442_c0_g1_i1	8.138388905091938	0.01955064613534842	0.0037413277437819	0.022116903633491312	0.013765541740674956
GO:0098542	defense response to other organism	BP	TRINITY_DN14508_c0_g1_i1	TRINITY_DN14508_c0_g1_i1	7.9313065743207325	0.01955064613534842	0.0060844031552394	0.022116903633491312	0.013765541740674956
GO:0098542	defense response to other organism	BP	TRINITY_DN50295_c0_g1_i5	TRINITY_DN50295_c0_g1_i5	8.27946668986856	0.01955064613534842	0.0030178980966277	0.022116903633491312	0.013765541740674956
GO:0098542	defense response to other organism	BP	TRINITY_DN48683_c0_g1_i4	TRINITY_DN48683_c0_g1_i4	7.884441120663553	0.01955064613534842	0.0079859724656907	0.022116903633491312	0.013765541740674956
GO:0098542	defense response to other organism	BP	TRINITY_DN14793_c0_g1_i1	TRINITY_DN14793_c0_g1_i1	9.359345685850649	0.01955064613534842	0.0004677921823456	0.022116903633491312	0.013765541740674956
GO:0098542	defense response to other organism	BP	TRINITY_DN53436_c0_g1_i1	TRINITY_DN53436_c0_g1_i1	10.45812344326843	0.01955064613534842	3.7731249947653695e-05	0.022116903633491312	0.013765541740674956
GO:0098542	defense response to other organism	BP	TRINITY_DN4885_c0_g1_i6	TRINITY_DN4885_c0_g1_i6	9.636325021123104	0.01955064613534842	0.001023034684319	0.022116903633491312	0.013765541740674956
GO:0098542	defense response to other organism	BP	TRINITY_DN2703_c0_g1_i3	TRINITY_DN2703_c0_g1_i3	11.7898489715002	0.01955064613534842	1.1333518059251565e-06	0.022116903633491312	0.013765541740674956
GO:0098542	defense response to other organism	BP	TRINITY_DN10250_c0_g1_i7	TRINITY_DN10250_c0_g1_i7	8.345738377034538	0.01955064613534842	0.0040383569712573	0.022116903633491312	0.013765541740674956
GO:0098542	defense response to other organism	BP	TRINITY_DN50295_c0_g1_i6	TRINITY_DN50295_c0_g1_i6	9.34714223611579	0.01955064613534842	0.0002756081035668	0.022116903633491312	0.013765541740674956
GO:0098542	defense response to other organism	BP	TRINITY_DN8106_c0_g1_i3	TRINITY_DN8106_c0_g1_i3	10.04443386294155	0.01955064613534842	5.2831376412119955e-05	0.022116903633491312	0.013765541740674956
GO:0098542	defense response to other organism	BP	TRINITY_DN2530_c0_g1_i7	TRINITY_DN2530_c0_g1_i7	9.682300094680745	0.01955064613534842	0.0001204337262082	0.022116903633491312	0.013765541740674956
GO:0098542	defense response to other organism	BP	TRINITY_DN4_c0_g1_i3	TRINITY_DN4_c0_g1_i3	10.78043120650487	0.01955064613534842	9.947370076537296e-06	0.022116903633491312	0.013765541740674956
GO:0140546	defense response to symbiont	BP	TRINITY_DN17047_c0_g2_i1	TRINITY_DN17047_c0_g2_i1	8.778015314073466	0.01955064613534842	0.0008230757395097	0.022116903633491312	0.013765541740674956
GO:0140546	defense response to symbiont	BP	TRINITY_DN2233_c0_g1_i9	TRINITY_DN2233_c0_g1_i9	8.100527683544092	0.01955064613534842	0.0047194564413295	0.022116903633491312	0.013765541740674956
GO:0140546	defense response to symbiont	BP	TRINITY_DN7240_c0_g1_i18	TRINITY_DN7240_c0_g1_i18	10.34414901675168	0.01955064613534842	9.447350714297158e-05	0.022116903633491312	0.013765541740674956
GO:0140546	defense response to symbiont	BP	TRINITY_DN11012_c0_g1_i4	TRINITY_DN11012_c0_g1_i4	13.93685025512012	0.01955064613534842	4.3481727250613085e-09	0.022116903633491312	0.013765541740674956
GO:0140546	defense response to symbiont	BP	TRINITY_DN2366_c1_g1_i1	TRINITY_DN2366_c1_g1_i1	13.403358592388532	0.01955064613534842	6.816457788928516e-08	0.022116903633491312	0.013765541740674956
GO:0140546	defense response to symbiont	BP	TRINITY_DN28338_c0_g1_i1	TRINITY_DN28338_c0_g1_i1	11.298728774858596	0.01955064613534842	5.036540773642645e-06	0.022116903633491312	0.013765541740674956
GO:0140546	defense response to symbiont	BP	TRINITY_DN21812_c0_g1_i3	TRINITY_DN21812_c0_g1_i3	8.629829005154763	0.01955064613534842	0.0024572454199908	0.022116903633491312	0.013765541740674956
GO:0140546	defense response to symbiont	BP	TRINITY_DN4097_c0_g1_i3	TRINITY_DN4097_c0_g1_i3	9.615533407038564	0.01955064613534842	0.0002220638133635	0.022116903633491312	0.013765541740674956
GO:0140546	defense response to symbiont	BP	TRINITY_DN49907_c0_g1_i2	TRINITY_DN49907_c0_g1_i2	9.012959353586751	0.01955064613534842	0.0010583800625984	0.022116903633491312	0.013765541740674956
GO:0140546	defense response to symbiont	BP	TRINITY_DN10250_c0_g1_i3	TRINITY_DN10250_c0_g1_i3	8.63319513099327	0.01955064613534842	0.0011893743896976	0.022116903633491312	0.013765541740674956
GO:0140546	defense response to symbiont	BP	TRINITY_DN1283_c0_g1_i4	TRINITY_DN1283_c0_g1_i4	9.026238858047977	0.01955064613534842	0.0004882855058888	0.022116903633491312	0.013765541740674956
GO:0140546	defense response to symbiont	BP	TRINITY_DN14047_c0_g1_i2	TRINITY_DN14047_c0_g1_i2	8.124661070260357	0.01955064613534842	0.0079057522961011	0.022116903633491312	0.013765541740674956
GO:0140546	defense response to symbiont	BP	TRINITY_DN10250_c0_g1_i2	TRINITY_DN10250_c0_g1_i2	8.80374322103481	0.01955064613534842	0.002505057671386	0.022116903633491312	0.013765541740674956
GO:0140546	defense response to symbiont	BP	TRINITY_DN56811_c0_g1_i1	TRINITY_DN56811_c0_g1_i1	8.16354003580196	0.01955064613534842	0.0036283719003719	0.022116903633491312	0.013765541740674956
GO:0140546	defense response to symbiont	BP	TRINITY_DN11012_c0_g1_i9	TRINITY_DN11012_c0_g1_i9	9.819122018054886	0.01955064613534842	0.0010639014861073	0.022116903633491312	0.013765541740674956
GO:0140546	defense response to symbiont	BP	TRINITY_DN50442_c0_g1_i1	TRINITY_DN50442_c0_g1_i1	8.138388905091938	0.01955064613534842	0.0037413277437819	0.022116903633491312	0.013765541740674956
GO:0140546	defense response to symbiont	BP	TRINITY_DN14508_c0_g1_i1	TRINITY_DN14508_c0_g1_i1	7.9313065743207325	0.01955064613534842	0.0060844031552394	0.022116903633491312	0.013765541740674956
GO:0140546	defense response to symbiont	BP	TRINITY_DN50295_c0_g1_i5	TRINITY_DN50295_c0_g1_i5	8.27946668986856	0.01955064613534842	0.0030178980966277	0.022116903633491312	0.013765541740674956
GO:0140546	defense response to symbiont	BP	TRINITY_DN48683_c0_g1_i4	TRINITY_DN48683_c0_g1_i4	7.884441120663553	0.01955064613534842	0.0079859724656907	0.022116903633491312	0.013765541740674956
GO:0140546	defense response to symbiont	BP	TRINITY_DN14793_c0_g1_i1	TRINITY_DN14793_c0_g1_i1	9.359345685850649	0.01955064613534842	0.0004677921823456	0.022116903633491312	0.013765541740674956
GO:0140546	defense response to symbiont	BP	TRINITY_DN53436_c0_g1_i1	TRINITY_DN53436_c0_g1_i1	10.45812344326843	0.01955064613534842	3.7731249947653695e-05	0.022116903633491312	0.013765541740674956
GO:0140546	defense response to symbiont	BP	TRINITY_DN4885_c0_g1_i6	TRINITY_DN4885_c0_g1_i6	9.636325021123104	0.01955064613534842	0.001023034684319	0.022116903633491312	0.013765541740674956
GO:0140546	defense response to symbiont	BP	TRINITY_DN2703_c0_g1_i3	TRINITY_DN2703_c0_g1_i3	11.7898489715002	0.01955064613534842	1.1333518059251565e-06	0.022116903633491312	0.013765541740674956
GO:0140546	defense response to symbiont	BP	TRINITY_DN10250_c0_g1_i7	TRINITY_DN10250_c0_g1_i7	8.345738377034538	0.01955064613534842	0.0040383569712573	0.022116903633491312	0.013765541740674956
GO:0140546	defense response to symbiont	BP	TRINITY_DN50295_c0_g1_i6	TRINITY_DN50295_c0_g1_i6	9.34714223611579	0.01955064613534842	0.0002756081035668	0.022116903633491312	0.013765541740674956
GO:0140546	defense response to symbiont	BP	TRINITY_DN8106_c0_g1_i3	TRINITY_DN8106_c0_g1_i3	10.04443386294155	0.01955064613534842	5.2831376412119955e-05	0.022116903633491312	0.013765541740674956
GO:0140546	defense response to symbiont	BP	TRINITY_DN2530_c0_g1_i7	TRINITY_DN2530_c0_g1_i7	9.682300094680745	0.01955064613534842	0.0001204337262082	0.022116903633491312	0.013765541740674956
GO:0140546	defense response to symbiont	BP	TRINITY_DN4_c0_g1_i3	TRINITY_DN4_c0_g1_i3	10.78043120650487	0.01955064613534842	9.947370076537296e-06	0.022116903633491312	0.013765541740674956
GO:0006955	immune response	BP	TRINITY_DN17047_c0_g2_i1	TRINITY_DN17047_c0_g2_i1	8.778015314073466	0.01955064613534842	0.0008230757395097	0.022116903633491312	0.013765541740674956
GO:0006955	immune response	BP	TRINITY_DN2233_c0_g1_i9	TRINITY_DN2233_c0_g1_i9	8.100527683544092	0.01955064613534842	0.0047194564413295	0.022116903633491312	0.013765541740674956
GO:0006955	immune response	BP	TRINITY_DN7240_c0_g1_i18	TRINITY_DN7240_c0_g1_i18	10.34414901675168	0.01955064613534842	9.447350714297158e-05	0.022116903633491312	0.013765541740674956
GO:0006955	immune response	BP	TRINITY_DN11012_c0_g1_i4	TRINITY_DN11012_c0_g1_i4	13.93685025512012	0.01955064613534842	4.3481727250613085e-09	0.022116903633491312	0.013765541740674956
GO:0006955	immune response	BP	TRINITY_DN2366_c1_g1_i1	TRINITY_DN2366_c1_g1_i1	13.403358592388532	0.01955064613534842	6.816457788928516e-08	0.022116903633491312	0.013765541740674956
GO:0006955	immune response	BP	TRINITY_DN28338_c0_g1_i1	TRINITY_DN28338_c0_g1_i1	11.298728774858596	0.01955064613534842	5.036540773642645e-06	0.022116903633491312	0.013765541740674956
GO:0006955	immune response	BP	TRINITY_DN21812_c0_g1_i3	TRINITY_DN21812_c0_g1_i3	8.629829005154763	0.01955064613534842	0.0024572454199908	0.022116903633491312	0.013765541740674956
GO:0006955	immune response	BP	TRINITY_DN4097_c0_g1_i3	TRINITY_DN4097_c0_g1_i3	9.615533407038564	0.01955064613534842	0.0002220638133635	0.022116903633491312	0.013765541740674956
GO:0006955	immune response	BP	TRINITY_DN49907_c0_g1_i2	TRINITY_DN49907_c0_g1_i2	9.012959353586751	0.01955064613534842	0.0010583800625984	0.022116903633491312	0.013765541740674956
GO:0006955	immune response	BP	TRINITY_DN10250_c0_g1_i3	TRINITY_DN10250_c0_g1_i3	8.63319513099327	0.01955064613534842	0.0011893743896976	0.022116903633491312	0.013765541740674956
GO:0006955	immune response	BP	TRINITY_DN1283_c0_g1_i4	TRINITY_DN1283_c0_g1_i4	9.026238858047977	0.01955064613534842	0.0004882855058888	0.022116903633491312	0.013765541740674956
GO:0006955	immune response	BP	TRINITY_DN14047_c0_g1_i2	TRINITY_DN14047_c0_g1_i2	8.124661070260357	0.01955064613534842	0.0079057522961011	0.022116903633491312	0.013765541740674956
GO:0006955	immune response	BP	TRINITY_DN10250_c0_g1_i2	TRINITY_DN10250_c0_g1_i2	8.80374322103481	0.01955064613534842	0.002505057671386	0.022116903633491312	0.013765541740674956
GO:0006955	immune response	BP	TRINITY_DN56811_c0_g1_i1	TRINITY_DN56811_c0_g1_i1	8.16354003580196	0.01955064613534842	0.0036283719003719	0.022116903633491312	0.013765541740674956
GO:0006955	immune response	BP	TRINITY_DN11012_c0_g1_i9	TRINITY_DN11012_c0_g1_i9	9.819122018054886	0.01955064613534842	0.0010639014861073	0.022116903633491312	0.013765541740674956
GO:0006955	immune response	BP	TRINITY_DN50442_c0_g1_i1	TRINITY_DN50442_c0_g1_i1	8.138388905091938	0.01955064613534842	0.0037413277437819	0.022116903633491312	0.013765541740674956
GO:0006955	immune response	BP	TRINITY_DN14508_c0_g1_i1	TRINITY_DN14508_c0_g1_i1	7.9313065743207325	0.01955064613534842	0.0060844031552394	0.022116903633491312	0.013765541740674956
GO:0006955	immune response	BP	TRINITY_DN50295_c0_g1_i5	TRINITY_DN50295_c0_g1_i5	8.27946668986856	0.01955064613534842	0.0030178980966277	0.022116903633491312	0.013765541740674956
GO:0006955	immune response	BP	TRINITY_DN48683_c0_g1_i4	TRINITY_DN48683_c0_g1_i4	7.884441120663553	0.01955064613534842	0.0079859724656907	0.022116903633491312	0.013765541740674956
GO:0006955	immune response	BP	TRINITY_DN14793_c0_g1_i1	TRINITY_DN14793_c0_g1_i1	9.359345685850649	0.01955064613534842	0.0004677921823456	0.022116903633491312	0.013765541740674956
GO:0006955	immune response	BP	TRINITY_DN53436_c0_g1_i1	TRINITY_DN53436_c0_g1_i1	10.45812344326843	0.01955064613534842	3.7731249947653695e-05	0.022116903633491312	0.013765541740674956
GO:0006955	immune response	BP	TRINITY_DN4885_c0_g1_i6	TRINITY_DN4885_c0_g1_i6	9.636325021123104	0.01955064613534842	0.001023034684319	0.022116903633491312	0.013765541740674956
GO:0006955	immune response	BP	TRINITY_DN2703_c0_g1_i3	TRINITY_DN2703_c0_g1_i3	11.7898489715002	0.01955064613534842	1.1333518059251565e-06	0.022116903633491312	0.013765541740674956
GO:0006955	immune response	BP	TRINITY_DN10250_c0_g1_i7	TRINITY_DN10250_c0_g1_i7	8.345738377034538	0.01955064613534842	0.0040383569712573	0.022116903633491312	0.013765541740674956
GO:0006955	immune response	BP	TRINITY_DN50295_c0_g1_i6	TRINITY_DN50295_c0_g1_i6	9.34714223611579	0.01955064613534842	0.0002756081035668	0.022116903633491312	0.013765541740674956
GO:0006955	immune response	BP	TRINITY_DN8106_c0_g1_i3	TRINITY_DN8106_c0_g1_i3	10.04443386294155	0.01955064613534842	5.2831376412119955e-05	0.022116903633491312	0.013765541740674956
GO:0006955	immune response	BP	TRINITY_DN2530_c0_g1_i7	TRINITY_DN2530_c0_g1_i7	9.682300094680745	0.01955064613534842	0.0001204337262082	0.022116903633491312	0.013765541740674956
GO:0006955	immune response	BP	TRINITY_DN4_c0_g1_i3	TRINITY_DN4_c0_g1_i3	10.78043120650487	0.01955064613534842	9.947370076537296e-06	0.022116903633491312	0.013765541740674956
GO:0045087	innate immune response	BP	TRINITY_DN17047_c0_g2_i1	TRINITY_DN17047_c0_g2_i1	8.778015314073466	0.01955064613534842	0.0008230757395097	0.022116903633491312	0.013765541740674956
GO:0045087	innate immune response	BP	TRINITY_DN2233_c0_g1_i9	TRINITY_DN2233_c0_g1_i9	8.100527683544092	0.01955064613534842	0.0047194564413295	0.022116903633491312	0.013765541740674956
GO:0045087	innate immune response	BP	TRINITY_DN7240_c0_g1_i18	TRINITY_DN7240_c0_g1_i18	10.34414901675168	0.01955064613534842	9.447350714297158e-05	0.022116903633491312	0.013765541740674956
GO:0045087	innate immune response	BP	TRINITY_DN11012_c0_g1_i4	TRINITY_DN11012_c0_g1_i4	13.93685025512012	0.01955064613534842	4.3481727250613085e-09	0.022116903633491312	0.013765541740674956
GO:0045087	innate immune response	BP	TRINITY_DN2366_c1_g1_i1	TRINITY_DN2366_c1_g1_i1	13.403358592388532	0.01955064613534842	6.816457788928516e-08	0.022116903633491312	0.013765541740674956
GO:0045087	innate immune response	BP	TRINITY_DN28338_c0_g1_i1	TRINITY_DN28338_c0_g1_i1	11.298728774858596	0.01955064613534842	5.036540773642645e-06	0.022116903633491312	0.013765541740674956
GO:0045087	innate immune response	BP	TRINITY_DN21812_c0_g1_i3	TRINITY_DN21812_c0_g1_i3	8.629829005154763	0.01955064613534842	0.0024572454199908	0.022116903633491312	0.013765541740674956
GO:0045087	innate immune response	BP	TRINITY_DN4097_c0_g1_i3	TRINITY_DN4097_c0_g1_i3	9.615533407038564	0.01955064613534842	0.0002220638133635	0.022116903633491312	0.013765541740674956
GO:0045087	innate immune response	BP	TRINITY_DN49907_c0_g1_i2	TRINITY_DN49907_c0_g1_i2	9.012959353586751	0.01955064613534842	0.0010583800625984	0.022116903633491312	0.013765541740674956
GO:0045087	innate immune response	BP	TRINITY_DN10250_c0_g1_i3	TRINITY_DN10250_c0_g1_i3	8.63319513099327	0.01955064613534842	0.0011893743896976	0.022116903633491312	0.013765541740674956
GO:0045087	innate immune response	BP	TRINITY_DN1283_c0_g1_i4	TRINITY_DN1283_c0_g1_i4	9.026238858047977	0.01955064613534842	0.0004882855058888	0.022116903633491312	0.013765541740674956
GO:0045087	innate immune response	BP	TRINITY_DN14047_c0_g1_i2	TRINITY_DN14047_c0_g1_i2	8.124661070260357	0.01955064613534842	0.0079057522961011	0.022116903633491312	0.013765541740674956
GO:0045087	innate immune response	BP	TRINITY_DN10250_c0_g1_i2	TRINITY_DN10250_c0_g1_i2	8.80374322103481	0.01955064613534842	0.002505057671386	0.022116903633491312	0.013765541740674956
GO:0045087	innate immune response	BP	TRINITY_DN56811_c0_g1_i1	TRINITY_DN56811_c0_g1_i1	8.16354003580196	0.01955064613534842	0.0036283719003719	0.022116903633491312	0.013765541740674956
GO:0045087	innate immune response	BP	TRINITY_DN11012_c0_g1_i9	TRINITY_DN11012_c0_g1_i9	9.819122018054886	0.01955064613534842	0.0010639014861073	0.022116903633491312	0.013765541740674956
GO:0045087	innate immune response	BP	TRINITY_DN50442_c0_g1_i1	TRINITY_DN50442_c0_g1_i1	8.138388905091938	0.01955064613534842	0.0037413277437819	0.022116903633491312	0.013765541740674956
GO:0045087	innate immune response	BP	TRINITY_DN14508_c0_g1_i1	TRINITY_DN14508_c0_g1_i1	7.9313065743207325	0.01955064613534842	0.0060844031552394	0.022116903633491312	0.013765541740674956
GO:0045087	innate immune response	BP	TRINITY_DN50295_c0_g1_i5	TRINITY_DN50295_c0_g1_i5	8.27946668986856	0.01955064613534842	0.0030178980966277	0.022116903633491312	0.013765541740674956
GO:0045087	innate immune response	BP	TRINITY_DN48683_c0_g1_i4	TRINITY_DN48683_c0_g1_i4	7.884441120663553	0.01955064613534842	0.0079859724656907	0.022116903633491312	0.013765541740674956
GO:0045087	innate immune response	BP	TRINITY_DN14793_c0_g1_i1	TRINITY_DN14793_c0_g1_i1	9.359345685850649	0.01955064613534842	0.0004677921823456	0.022116903633491312	0.013765541740674956
GO:0045087	innate immune response	BP	TRINITY_DN53436_c0_g1_i1	TRINITY_DN53436_c0_g1_i1	10.45812344326843	0.01955064613534842	3.7731249947653695e-05	0.022116903633491312	0.013765541740674956
GO:0045087	innate immune response	BP	TRINITY_DN4885_c0_g1_i6	TRINITY_DN4885_c0_g1_i6	9.636325021123104	0.01955064613534842	0.001023034684319	0.022116903633491312	0.013765541740674956
GO:0045087	innate immune response	BP	TRINITY_DN2703_c0_g1_i3	TRINITY_DN2703_c0_g1_i3	11.7898489715002	0.01955064613534842	1.1333518059251565e-06	0.022116903633491312	0.013765541740674956
GO:0045087	innate immune response	BP	TRINITY_DN10250_c0_g1_i7	TRINITY_DN10250_c0_g1_i7	8.345738377034538	0.01955064613534842	0.0040383569712573	0.022116903633491312	0.013765541740674956
GO:0045087	innate immune response	BP	TRINITY_DN50295_c0_g1_i6	TRINITY_DN50295_c0_g1_i6	9.34714223611579	0.01955064613534842	0.0002756081035668	0.022116903633491312	0.013765541740674956
